# Energy(MeV) Phi16_Planare Phi84_Planare
5.366977e+01 3.599789e+05 3.800007e+05
5.404216e+01 3.550218e+05 3.750591e+05
5.441714e+01 3.501677e+05 3.701074e+05
5.479472e+01 3.455361e+05 3.652029e+05
5.517492e+01 3.408835e+05 3.603787e+05
5.555776e+01 3.361354e+05 3.556157e+05
5.594326e+01 3.314457e+05 3.508724e+05
5.633143e+01 3.268354e+05 3.461927e+05
5.672229e+01 3.222900e+05 3.416013e+05
5.711586e+01 3.178629e+05 3.370320e+05
5.751217e+01 3.134312e+05 3.325468e+05
5.791123e+01 3.090649e+05 3.280799e+05
5.831305e+01 3.048958e+05 3.236427e+05
5.871766e+01 3.005933e+05 3.193299e+05
5.912508e+01 2.963096e+05 3.150593e+05
5.953533e+01 2.922228e+05 3.108101e+05
5.994843e+01 2.882806e+05 3.066167e+05
6.036439e+01 2.841652e+05 3.025103e+05
6.078323e+01 2.802364e+05 2.984801e+05
6.120498e+01 2.763382e+05 2.944172e+05
6.162966e+01 2.724818e+05 2.904417e+05
6.205729e+01 2.686042e+05 2.864552e+05
6.248788e+01 2.647075e+05 2.825212e+05
6.292146e+01 2.608812e+05 2.786144e+05
6.335805e+01 2.572065e+05 2.747294e+05
6.379767e+01 2.535632e+05 2.709259e+05
6.424034e+01 2.498808e+05 2.671720e+05
6.468608e+01 2.464134e+05 2.635113e+05
6.513491e+01 2.428066e+05 2.599189e+05
6.558686e+01 2.392599e+05 2.563395e+05
6.604194e+01 2.357143e+05 2.527294e+05
6.650018e+01 2.322195e+05 2.492049e+05
6.696160e+01 2.287565e+05 2.457634e+05
6.742622e+01 2.254834e+05 2.423415e+05
6.789407e+01 2.223057e+05 2.389824e+05
6.836516e+01 2.191377e+05 2.356307e+05
6.883952e+01 2.159193e+05 2.323439e+05
6.931717e+01 2.127431e+05 2.290718e+05
6.979814e+01 2.095567e+05 2.258061e+05
7.028244e+01 2.063888e+05 2.226264e+05
7.077011e+01 2.033351e+05 2.194426e+05
7.126115e+01 2.003604e+05 2.163130e+05
7.175561e+01 1.973672e+05 2.132268e+05
7.225349e+01 1.943121e+05 2.101323e+05
7.275484e+01 1.912959e+05 2.070721e+05
7.325965e+01 1.885165e+05 2.040582e+05
7.376798e+01 1.856404e+05 2.011229e+05
7.427982e+01 1.827850e+05 1.982216e+05
7.479523e+01 1.799451e+05 1.953315e+05
7.531420e+01 1.772617e+05 1.924992e+05
7.583678e+01 1.744933e+05 1.897298e+05
7.636298e+01 1.718212e+05 1.869301e+05
7.689284e+01 1.692033e+05 1.841624e+05
7.742637e+01 1.665704e+05 1.814598e+05
7.796360e+01 1.639691e+05 1.787936e+05
7.850456e+01 1.614131e+05 1.761464e+05
7.904928e+01 1.589169e+05 1.735054e+05
7.959777e+01 1.564180e+05 1.709359e+05
8.015007e+01 1.539528e+05 1.683871e+05
8.070620e+01 1.515198e+05 1.659013e+05
8.126619e+01 1.491185e+05 1.634441e+05
8.183007e+01 1.467488e+05 1.609672e+05
8.239786e+01 1.444097e+05 1.585789e+05
8.296959e+01 1.421073e+05 1.562509e+05
8.354528e+01 1.398321e+05 1.538749e+05
8.412497e+01 1.376694e+05 1.515552e+05
8.470868e+01 1.355102e+05 1.492435e+05
8.529644e+01 1.332829e+05 1.469974e+05
8.588829e+01 1.310895e+05 1.448060e+05
8.648423e+01 1.290404e+05 1.426156e+05
8.708431e+01 1.269433e+05 1.404457e+05
8.768856e+01 1.248654e+05 1.382890e+05
8.829700e+01 1.227813e+05 1.361888e+05
8.890966e+01 1.207308e+05 1.340831e+05
8.952657e+01 1.188608e+05 1.320064e+05
9.014776e+01 1.168860e+05 1.299577e+05
9.077327e+01 1.149152e+05 1.279486e+05
9.140311e+01 1.129626e+05 1.259436e+05
9.203732e+01 1.110368e+05 1.239953e+05
9.267593e+01 1.091814e+05 1.220486e+05
9.331898e+01 1.073221e+05 1.201562e+05
9.396648e+01 1.054916e+05 1.182874e+05
9.461848e+01 1.036697e+05 1.164384e+05
9.527500e+01 1.018786e+05 1.146146e+05
9.593608e+01 1.001126e+05 1.128326e+05
9.660175e+01 9.837133e+04 1.110640e+05
9.727203e+01 9.664823e+04 1.093200e+05
9.794697e+01 9.494311e+04 1.075870e+05
9.862658e+01 9.326680e+04 1.058802e+05
9.931092e+01 9.162352e+04 1.041543e+05
1.000000e+02 9.002217e+04 1.024936e+05
1.006939e+02 8.844281e+04 1.008651e+05
1.013925e+02 8.686761e+04 9.925213e+04
1.020961e+02 8.531509e+04 9.764042e+04
1.028045e+02 8.378672e+04 9.610061e+04
1.035178e+02 8.228686e+04 9.454153e+04
1.042361e+02 8.085953e+04 9.300300e+04
1.049593e+02 7.944412e+04 9.146932e+04
1.056876e+02 7.798226e+04 8.997913e+04
1.064209e+02 7.655138e+04 8.850362e+04
1.071593e+02 7.516735e+04 8.703604e+04
1.079029e+02 7.378651e+04 8.560322e+04
1.086516e+02 7.242409e+04 8.418539e+04
1.094055e+02 7.107819e+04 8.280742e+04
1.101646e+02 6.975400e+04 8.143588e+04
1.109290e+02 6.845219e+04 8.007151e+04
1.116987e+02 6.717006e+04 7.874523e+04
1.124737e+02 6.590739e+04 7.742752e+04
1.132541e+02 6.466394e+04 7.610926e+04
1.140400e+02 6.343949e+04 7.482332e+04
1.148312e+02 6.223384e+04 7.356460e+04
1.156280e+02 6.104675e+04 7.232505e+04
1.164303e+02 5.987802e+04 7.109743e+04
1.172382e+02 5.872742e+04 6.988920e+04
1.180517e+02 5.759474e+04 6.871253e+04
1.188708e+02 5.647978e+04 6.751236e+04
1.196956e+02 5.538382e+04 6.633949e+04
1.205261e+02 5.430623e+04 6.520454e+04
1.213624e+02 5.324565e+04 6.409550e+04
1.222045e+02 5.220188e+04 6.298516e+04
1.230524e+02 5.117471e+04 6.191039e+04
1.239062e+02 5.016395e+04 6.085169e+04
1.247660e+02 4.916938e+04 5.978751e+04
1.256317e+02 4.819083e+04 5.875621e+04
1.265034e+02 4.722810e+04 5.772739e+04
1.273811e+02 4.628098e+04 5.671360e+04
1.282650e+02 4.534930e+04 5.570802e+04
1.291550e+02 4.443013e+04 5.472078e+04
1.300511e+02 4.351860e+04 5.376318e+04
1.309535e+02 4.262226e+04 5.280247e+04
1.318621e+02 4.174092e+04 5.185423e+04
1.327771e+02 4.087577e+04 5.093014e+04
1.336984e+02 4.002956e+04 5.000970e+04
1.346261e+02 3.919760e+04 4.911175e+04
1.355602e+02 3.837972e+04 4.822294e+04
1.365008e+02 3.757574e+04 4.734837e+04
1.374479e+02 3.678546e+04 4.648592e+04
1.384016e+02 3.600873e+04 4.565400e+04
1.393619e+02 3.524715e+04 4.482698e+04
1.403289e+02 3.449960e+04 4.402601e+04
1.413026e+02 3.376499e+04 4.323677e+04
1.422830e+02 3.303693e+04 4.243926e+04
1.432703e+02 3.232744e+04 4.164331e+04
1.442644e+02 3.163276e+04 4.087717e+04
1.452654e+02 3.094629e+04 4.010367e+04
1.462733e+02 3.027312e+04 3.934987e+04
1.472883e+02 2.961004e+04 3.860988e+04
1.483103e+02 2.895229e+04 3.789305e+04
1.493393e+02 2.831791e+04 3.719657e+04
1.503755e+02 2.769570e+04 3.648460e+04
1.514189e+02 2.708023e+04 3.580228e+04
1.524696e+02 2.647579e+04 3.511960e+04
1.535275e+02 2.588417e+04 3.445455e+04
1.545928e+02 2.530108e+04 3.380465e+04
1.556654e+02 2.472508e+04 3.315666e+04
1.567455e+02 2.415925e+04 3.251988e+04
1.578331e+02 2.360400e+04 3.189624e+04
1.589283e+02 2.305918e+04 3.127787e+04
1.600310e+02 2.252464e+04 3.067450e+04
1.611414e+02 2.200023e+04 3.008702e+04
1.622595e+02 2.148582e+04 2.950663e+04
1.633854e+02 2.098125e+04 2.894440e+04
1.645191e+02 2.048722e+04 2.838311e+04
1.656606e+02 2.000325e+04 2.783263e+04
1.668101e+02 1.952867e+04 2.727710e+04
1.679675e+02 1.906453e+04 2.672227e+04
1.691330e+02 1.861328e+04 2.617676e+04
1.703065e+02 1.817085e+04 2.565064e+04
1.714882e+02 1.773832e+04 2.513602e+04
1.726781e+02 1.731473e+04 2.462887e+04
1.738762e+02 1.689950e+04 2.413451e+04
1.750827e+02 1.649250e+04 2.364930e+04
1.762975e+02 1.609362e+04 2.317350e+04
1.775208e+02 1.570293e+04 2.270396e+04
1.787526e+02 1.532179e+04 2.224331e+04
1.799929e+02 1.494830e+04 2.179139e+04
1.812418e+02 1.458069e+04 2.134105e+04
1.824993e+02 1.421760e+04 2.090574e+04
1.837656e+02 1.386199e+04 2.047601e+04
1.850407e+02 1.351541e+04 2.005409e+04
1.863246e+02 1.317625e+04 1.964604e+04
1.876175e+02 1.284417e+04 1.922825e+04
1.889193e+02 1.251972e+04 1.882661e+04
1.902301e+02 1.220236e+04 1.843109e+04
1.915501e+02 1.189214e+04 1.803468e+04
1.928792e+02 1.159017e+04 1.765289e+04
1.942175e+02 1.129456e+04 1.727832e+04
1.955651e+02 1.099950e+04 1.691941e+04
1.969220e+02 1.071131e+04 1.655980e+04
1.982884e+02 1.043120e+04 1.620520e+04
1.996642e+02 1.015720e+04 1.585560e+04
2.010496e+02 9.889199e+03 1.551415e+04
2.024447e+02 9.627094e+03 1.517714e+04
2.038493e+02 9.370784e+03 1.484257e+04
2.052638e+02 9.120170e+03 1.451438e+04
2.066880e+02 8.875154e+03 1.420178e+04
2.081222e+02 8.636001e+03 1.389232e+04
2.095662e+02 8.402271e+03 1.358693e+04
2.110203e+02 8.173832e+03 1.328531e+04
2.124845e+02 7.950591e+03 1.298962e+04
2.139589e+02 7.732454e+03 1.269902e+04
2.154435e+02 7.519667e+03 1.241622e+04
2.169384e+02 7.311789e+03 1.213925e+04
2.184436e+02 7.108730e+03 1.186874e+04
2.199593e+02 6.910401e+03 1.159694e+04
2.214855e+02 6.716718e+03 1.132702e+04
2.230223e+02 6.527593e+03 1.106720e+04
2.245698e+02 6.342942e+03 1.081342e+04
2.261280e+02 6.162682e+03 1.056181e+04
2.276970e+02 5.986731e+03 1.031346e+04
2.292769e+02 5.815007e+03 1.006997e+04
2.308678e+02 5.647429e+03 9.841973e+03
2.324697e+02 5.483919e+03 9.605721e+03
2.340827e+02 5.324399e+03 9.380771e+03
2.357069e+02 5.168791e+03 9.159852e+03
2.373424e+02 5.016224e+03 8.942875e+03
2.389893e+02 4.866751e+03 8.729809e+03
2.406475e+02 4.721036e+03 8.523516e+03
2.423173e+02 4.579003e+03 8.320274e+03
2.439986e+02 4.440578e+03 8.118605e+03
2.456916e+02 4.305690e+03 7.919782e+03
2.473964e+02 4.174265e+03 7.724982e+03
2.491130e+02 4.046234e+03 7.536649e+03
2.508415e+02 3.921527e+03 7.356835e+03
2.525820e+02 3.800075e+03 7.172616e+03
2.543346e+02 3.681810e+03 6.993140e+03
2.560993e+02 3.566665e+03 6.819909e+03
2.578763e+02 3.454575e+03 6.648833e+03
2.596656e+02 3.345475e+03 6.481483e+03
2.614673e+02 3.239302e+03 6.317253e+03
2.632815e+02 3.136201e+03 6.158455e+03
2.651084e+02 3.036518e+03 6.002257e+03
2.669478e+02 2.939530e+03 5.848669e+03
2.688001e+02 2.845180e+03 5.703163e+03
2.706652e+02 2.753409e+03 5.555298e+03
2.725433e+02 2.664161e+03 5.414056e+03
2.744343e+02 2.577379e+03 5.273838e+03
2.763385e+02 2.492656e+03 5.137311e+03
2.782559e+02 2.410007e+03 5.002027e+03
2.801867e+02 2.329698e+03 4.869124e+03
2.821308e+02 2.251677e+03 4.738788e+03
2.840884e+02 2.175890e+03 4.615743e+03
2.860596e+02 2.102286e+03 4.491357e+03
2.880444e+02 2.030814e+03 4.369791e+03
2.900430e+02 1.961423e+03 4.250831e+03
2.920556e+02 1.894065e+03 4.134109e+03
2.940820e+02 1.828690e+03 4.020084e+03
2.961225e+02 1.765253e+03 3.909640e+03
2.981772e+02 1.703705e+03 3.804223e+03
3.002462e+02 1.644000e+03 3.701226e+03
3.023295e+02 1.586095e+03 3.600519e+03
3.044272e+02 1.529944e+03 3.501584e+03
3.065395e+02 1.475503e+03 3.405497e+03
3.086665e+02 1.422732e+03 3.311588e+03
3.108082e+02 1.371586e+03 3.217763e+03
3.129648e+02 1.322026e+03 3.125542e+03
3.151363e+02 1.274011e+03 3.035416e+03
3.173230e+02 1.227502e+03 2.948522e+03
3.195248e+02 1.182459e+03 2.863723e+03
3.217418e+02 1.138845e+03 2.780989e+03
3.239743e+02 1.096621e+03 2.700327e+03
3.262222e+02 1.055753e+03 2.622730e+03
3.284857e+02 1.016203e+03 2.547025e+03
3.307650e+02 9.779369e+02 2.473175e+03
3.330600e+02 9.409198e+02 2.401145e+03
3.353710e+02 9.051181e+02 2.330872e+03
3.376980e+02 8.704987e+02 2.261482e+03
3.400412e+02 8.370291e+02 2.193700e+03
3.424006e+02 8.046778e+02 2.127644e+03
3.447764e+02 7.734137e+02 2.063280e+03
3.471687e+02 7.432063e+02 2.000546e+03
3.495776e+02 7.140259e+02 1.939641e+03
3.520031e+02 6.858128e+02 1.881997e+03
3.544456e+02 6.585022e+02 1.826056e+03
3.569049e+02 6.318321e+02 1.771269e+03
3.593814e+02 6.061042e+02 1.717722e+03
3.618750e+02 5.812907e+02 1.663517e+03
3.643859e+02 5.573645e+02 1.610450e+03
3.669142e+02 5.342990e+02 1.558827e+03
3.694601e+02 5.120683e+02 1.508618e+03
3.720237e+02 4.906469e+02 1.459791e+03
3.746050e+02 4.700102e+02 1.413772e+03
3.772042e+02 4.501339e+02 1.368925e+03
3.798215e+02 4.309946e+02 1.324486e+03
3.824570e+02 4.125691e+02 1.281209e+03
3.851107e+02 3.948681e+02 1.239143e+03
3.877828e+02 3.779792e+02 1.198914e+03
3.904735e+02 3.617253e+02 1.159896e+03
3.931829e+02 3.460860e+02 1.121328e+03
3.959110e+02 3.310419e+02 1.083854e+03
3.986581e+02 3.165971e+02 1.047479e+03
4.014242e+02 3.027422e+02 1.012145e+03
4.042096e+02 2.894219e+02 9.782308e+02
4.070142e+02 2.766185e+02 9.453861e+02
4.098384e+02 2.643150e+02 9.134895e+02
4.126821e+02 2.524948e+02 8.825197e+02
4.155455e+02 2.411416e+02 8.524547e+02
4.184289e+02 2.302604e+02 8.230073e+02
4.213322e+02 2.198676e+02 7.943005e+02
4.242556e+02 2.098899e+02 7.664580e+02
4.271994e+02 2.003132e+02 7.394583e+02
4.301636e+02 1.911237e+02 7.132804e+02
4.331483e+02 1.823094e+02 6.882380e+02
4.361538e+02 1.738701e+02 6.639320e+02
4.391801e+02 1.657776e+02 6.402059e+02
4.422274e+02 1.580195e+02 6.172140e+02
4.452959e+02 1.505840e+02 5.949374e+02
4.483856e+02 1.434596e+02 5.733576e+02
4.514968e+02 1.366351e+02 5.524566e+02
4.546295e+02 1.300995e+02 5.322915e+02
4.577841e+02 1.238423e+02 5.128895e+02
4.609604e+02 1.178533e+02 4.941016e+02
4.641589e+02 1.121225e+02 4.758855e+02
4.673795e+02 1.066404e+02 4.582280e+02
4.706225e+02 1.013974e+02 4.411402e+02
4.738880e+02 9.637064e+01 4.246069e+02
4.771761e+02 9.153706e+01 4.086132e+02
4.804870e+02 8.692029e+01 3.931441e+02
4.838210e+02 8.251481e+01 3.781855e+02
4.871780e+02 7.833993e+01 3.637232e+02
4.905584e+02 7.434461e+01 3.497433e+02
4.939622e+02 7.050534e+01 3.362302e+02
4.973896e+02 6.684387e+01 3.231719e+02
5.008408e+02 6.335300e+01 3.105567e+02
5.043159e+02 6.002580e+01 2.983721e+02
5.078152e+02 5.685557e+01 2.866057e+02
5.113388e+02 5.383582e+01 2.752221e+02
5.148867e+02 5.096030e+01 2.641668e+02
5.184594e+02 4.822297e+01 2.534899e+02
5.220568e+02 4.561801e+01 2.432146e+02
5.256791e+02 4.313981e+01 2.333962e+02
5.293266e+02 4.078295e+01 2.238514e+02
5.329994e+02 3.854219e+01 2.146493e+02
5.366977e+02 3.641252e+01 2.057796e+02
5.404216e+02 3.438908e+01 1.972322e+02
5.441714e+02 3.246721e+01 1.889970e+02
5.479472e+02 3.064240e+01 1.810756e+02
5.517492e+02 2.891033e+01 1.735066e+02
5.555776e+02 2.726772e+01 1.662163e+02
5.594326e+02 2.571072e+01 1.591959e+02
5.633143e+02 2.423423e+01 1.524370e+02
5.672229e+02 2.283179e+01 1.459311e+02
5.711586e+02 2.150672e+01 1.396703e+02
5.751217e+02 2.024820e+01 1.336467e+02
5.791123e+02 1.905653e+01 1.278527e+02
5.831305e+02 1.792855e+01 1.222806e+02
5.871766e+02 1.686123e+01 1.169234e+02
5.912508e+02 1.585168e+01 1.117738e+02
5.953533e+02 1.489851e+01 1.068251e+02
5.994843e+02 1.399777e+01 1.020704e+02
6.036439e+02 1.314672e+01 9.750333e+01
6.078323e+02 1.234702e+01 9.311746e+01
6.120498e+02 1.159166e+01 8.890663e+01
6.162966e+02 1.087843e+01 8.486484e+01
6.205729e+02 1.020524e+01 8.098626e+01
6.248788e+02 9.570078e+00 7.726520e+01
6.292146e+02 8.971013e+00 7.369616e+01
6.335805e+02 8.406211e+00 7.027378e+01
6.379767e+02 7.873915e+00 6.699287e+01
6.424034e+02 7.372447e+00 6.384837e+01
6.468608e+02 6.900202e+00 6.083538e+01
6.513491e+02 6.455652e+00 5.794915e+01
6.558686e+02 6.037335e+00 5.518505e+01
6.604194e+02 5.643860e+00 5.253862e+01
6.650018e+02 5.273897e+00 5.000550e+01
6.696160e+02 4.926180e+00 4.757706e+01
6.742622e+02 4.599504e+00 4.523154e+01
6.789407e+02 4.292720e+00 4.298044e+01
6.836516e+02 4.004735e+00 4.082966e+01
6.883952e+02 3.734506e+00 3.877531e+01
6.931717e+02 3.481046e+00 3.683315e+01
6.979814e+02 3.243412e+00 3.500123e+01
7.028244e+02 3.020710e+00 3.325100e+01
7.077011e+02 2.812089e+00 3.157898e+01
7.126115e+02 2.615900e+00 2.998214e+01
7.175561e+02 2.431347e+00 2.845943e+01
7.225349e+02 2.258804e+00 2.700716e+01
7.275484e+02 2.097563e+00 2.562050e+01
7.325965e+02 1.946950e+00 2.429146e+01
7.376798e+02 1.806327e+00 2.302043e+01
7.427982e+02 1.675091e+00 2.180858e+01
7.479523e+02 1.552672e+00 2.065290e+01
7.531420e+02 1.438529e+00 1.955144e+01
7.583678e+02 1.332153e+00 1.850295e+01
7.636298e+02 1.233061e+00 1.750422e+01
7.689284e+02 1.140797e+00 1.655124e+01
7.742637e+02 1.054932e+00 1.564512e+01
7.796360e+02 9.750589e-01 1.478385e+01
7.850456e+02 9.007964e-01 1.396545e+01
7.904928e+02 8.317832e-01 1.318804e+01
7.959777e+02 7.676794e-01 1.244982e+01
8.015007e+02 7.081649e-01 1.174902e+01
8.070620e+02 6.529384e-01 1.108397e+01
8.126619e+02 6.017163e-01 1.045305e+01
8.183007e+02 5.542320e-01 9.854706e+00
8.239786e+02 5.102350e-01 9.287449e+00
8.296959e+02 4.694896e-01 8.752614e+00
8.354528e+02 4.317749e-01 8.247344e+00
8.412497e+02 3.968834e-01 7.768576e+00
8.470868e+02 3.646205e-01 7.315075e+00
8.529644e+02 3.348035e-01 6.885244e+00
8.588829e+02 3.072617e-01 6.477116e+00
8.648423e+02 2.818348e-01 6.087207e+00
8.708431e+02 2.583729e-01 5.719321e+00
8.768856e+02 2.367357e-01 5.376104e+00
8.829700e+02 2.167921e-01 5.051666e+00
8.890966e+02 1.984195e-01 4.745090e+00
8.952657e+02 1.815035e-01 4.455493e+00
9.014776e+02 1.659371e-01 4.182036e+00
9.077327e+02 1.516206e-01 3.923911e+00
9.140311e+02 1.384610e-01 3.680151e+00
9.203732e+02 1.263717e-01 3.450119e+00
9.267593e+02 1.152718e-01 3.233242e+00
9.331898e+02 1.050862e-01 3.028845e+00
9.396648e+02 9.574500e-02 2.836525e+00
9.461848e+02 8.718313e-02 2.655429e+00
9.527500e+02 7.934013e-02 2.483803e+00
9.593608e+02 7.215987e-02 2.322223e+00
9.660175e+02 6.559024e-02 2.170290e+00
9.727203e+02 5.958288e-02 2.027484e+00
9.794697e+02 5.409295e-02 1.893311e+00
9.862658e+02 4.907893e-02 1.767272e+00
9.931092e+02 4.450234e-02 1.648902e+00
1.000000e+03 4.032757e-02 1.537825e+00
