# Energy(MeV) Phi16 Phi84
1.814430e+02 5.971119e+04 7.355015e+04
1.850801e+02 5.545212e+04 6.839821e+04
1.887900e+02 5.156763e+04 6.360852e+04
1.925743e+02 4.787771e+04 5.908973e+04
1.964344e+02 4.446369e+04 5.492128e+04
2.003719e+02 4.125538e+04 5.099225e+04
2.043883e+02 3.831198e+04 4.740937e+04
2.084853e+02 3.557242e+04 4.403358e+04
2.126644e+02 3.299049e+04 4.089969e+04
2.169272e+02 3.064757e+04 3.798988e+04
2.212755e+02 2.850662e+04 3.532227e+04
2.257109e+02 2.649484e+04 3.279838e+04
2.302353e+02 2.462149e+04 3.048441e+04
2.348503e+02 2.284862e+04 2.834238e+04
2.395579e+02 2.122945e+04 2.634897e+04
2.443598e+02 1.971416e+04 2.445974e+04
2.492580e+02 1.829526e+04 2.270511e+04
2.542544e+02 1.698397e+04 2.110419e+04
2.593509e+02 1.577781e+04 1.961466e+04
2.645495e+02 1.465674e+04 1.823553e+04
2.698524e+02 1.359894e+04 1.694909e+04
2.752616e+02 1.263048e+04 1.577423e+04
2.807792e+02 1.172262e+04 1.467215e+04
2.864074e+02 1.089667e+04 1.365244e+04
2.921484e+02 1.011814e+04 1.269819e+04
2.980045e+02 9.396718e+03 1.180524e+04
3.039780e+02 8.722526e+03 1.098009e+04
3.100712e+02 8.094230e+03 1.020404e+04
3.162865e+02 7.512094e+03 9.483936e+03
3.226265e+02 6.974289e+03 8.824397e+03
3.290935e+02 6.472912e+03 8.212152e+03
3.356901e+02 6.004521e+03 7.633301e+03
3.424190e+02 5.579105e+03 7.094895e+03
3.492828e+02 5.177754e+03 6.595448e+03
3.562841e+02 4.805281e+03 6.136020e+03
3.634258e+02 4.460834e+03 5.714256e+03
3.707107e+02 4.138497e+03 5.315153e+03
3.781415e+02 3.837624e+03 4.940120e+03
3.857213e+02 3.560634e+03 4.586972e+03
3.934531e+02 3.304399e+03 4.269108e+03
4.013398e+02 3.062161e+03 3.970449e+03
4.093847e+02 2.839518e+03 3.693408e+03
4.175907e+02 2.633739e+03 3.438608e+03
4.259613e+02 2.442368e+03 3.196288e+03
4.344997e+02 2.266490e+03 2.969941e+03
4.432092e+02 2.103588e+03 2.762376e+03
4.520933e+02 1.952015e+03 2.574954e+03
4.611555e+02 1.812413e+03 2.391575e+03
4.703993e+02 1.680792e+03 2.222255e+03
4.798284e+02 1.559079e+03 2.066249e+03
4.894465e+02 1.444680e+03 1.920548e+03
4.992574e+02 1.339414e+03 1.786474e+03
5.092650e+02 1.241668e+03 1.662164e+03
5.194732e+02 1.150946e+03 1.547247e+03
5.298860e+02 1.069178e+03 1.442037e+03
5.405075e+02 9.923716e+02 1.341759e+03
5.513420e+02 9.207404e+02 1.248634e+03
5.623936e+02 8.536780e+02 1.161759e+03
5.736667e+02 7.912793e+02 1.081610e+03
5.851658e+02 7.344263e+02 1.006367e+03
5.968954e+02 6.811002e+02 9.362596e+02
6.088601e+02 6.316461e+02 8.715617e+02
6.210647e+02 5.860758e+02 8.114778e+02
6.335139e+02 5.436024e+02 7.548706e+02
6.462126e+02 5.044452e+02 7.026297e+02
6.591659e+02 4.679703e+02 6.529502e+02
6.723788e+02 4.347006e+02 6.076165e+02
6.858566e+02 4.036484e+02 5.653506e+02
6.996046e+02 3.742478e+02 5.259786e+02
7.136281e+02 3.473841e+02 4.894368e+02
7.279327e+02 3.227235e+02 4.554134e+02
7.425240e+02 2.993120e+02 4.240625e+02
7.574079e+02 2.778439e+02 3.947938e+02
7.725901e+02 2.577697e+02 3.674352e+02
7.880766e+02 2.389666e+02 3.420488e+02
8.038735e+02 2.214021e+02 3.183857e+02
8.199871e+02 2.054397e+02 2.963798e+02
8.364237e+02 1.906527e+02 2.761039e+02
8.531897e+02 1.768563e+02 2.569640e+02
8.702918e+02 1.640201e+02 2.388412e+02
8.877368e+02 1.520579e+02 2.222667e+02
9.055314e+02 1.410514e+02 2.069529e+02
9.236827e+02 1.309914e+02 1.927860e+02
9.421978e+02 1.215932e+02 1.795291e+02
9.610841e+02 1.128117e+02 1.670695e+02
9.803490e+02 1.046129e+02 1.555464e+02
1.000000e+03 9.691278e+01 1.448072e+02
