# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
7.373848e+02 5.384991e+01
7.487028e+02 4.914373e+01
7.601946e+02 4.487708e+01
7.718627e+02 4.100456e+01
7.837099e+02 3.741847e+01
7.957390e+02 3.419900e+01
8.079527e+02 3.125256e+01
8.203539e+02 2.853950e+01
8.329454e+02 2.603760e+01
8.457301e+02 2.375080e+01
8.587111e+02 2.164751e+01
8.718914e+02 1.973721e+01
8.852739e+02 1.796194e+01
8.988619e+02 1.633926e+01
9.126584e+02 1.487588e+01
9.266667e+02 1.355894e+01
9.408900e+02 1.235264e+01
9.553316e+02 1.124850e+01
9.699948e+02 1.024121e+01
9.848832e+02 9.335993e+00
1.000000e+03 8.502176e+00
