# Energy(MeV) Phi16_Planar Phi84_Planar
6.382200e+01 2.411822e+04 1.493780e+08
6.461798e+01 2.330124e+04 1.442565e+08
6.542390e+01 2.251194e+04 1.393106e+08
6.623986e+01 2.174938e+04 1.345343e+08
6.706601e+01 2.101264e+04 1.299218e+08
6.790245e+01 2.030086e+04 1.254674e+08
6.874933e+01 1.961320e+04 1.211657e+08
6.960677e+01 1.894882e+04 1.170115e+08
7.047491e+01 1.830696e+04 1.129997e+08
7.135387e+01 1.768683e+04 1.091255e+08
7.224380e+01 1.708771e+04 1.053841e+08
7.314482e+01 1.650889e+04 1.017710e+08
7.405708e+01 1.594498e+04 9.828171e+07
7.498072e+01 1.539275e+04 9.491210e+07
7.591588e+01 1.485965e+04 9.165801e+07
7.686270e+01 1.434787e+04 8.851549e+07
7.782133e+01 1.385636e+04 8.548071e+07
7.879192e+01 1.336505e+04 8.254998e+07
7.977461e+01 1.289639e+04 7.971973e+07
8.076956e+01 1.244581e+04 7.698652e+07
8.177691e+01 1.201097e+04 7.434702e+07
8.279683e+01 1.159133e+04 7.179801e+07
8.382948e+01 1.118634e+04 6.933640e+07
8.487500e+01 1.079551e+04 6.695918e+07
8.593356e+01 1.041833e+04 6.466347e+07
8.700532e+01 1.005434e+04 6.244646e+07
8.809045e+01 9.703057e+03 6.030547e+07
8.918911e+01 9.364052e+03 5.823788e+07
9.030148e+01 9.036891e+03 5.624118e+07
9.142771e+01 8.721161e+03 5.431294e+07
9.256800e+01 8.416761e+03 5.245081e+07
9.372251e+01 8.124218e+03 5.065252e+07
9.489141e+01 7.841842e+03 4.891588e+07
9.607490e+01 7.569281e+03 4.723879e+07
9.727314e+01 7.306194e+03 4.561920e+07
9.848633e+01 7.052368e+03 4.405513e+07
9.971465e+01 6.807379e+03 4.254469e+07
1.009583e+02 6.570901e+03 4.108603e+07
1.022174e+02 6.342638e+03 3.967739e+07
1.034923e+02 6.122304e+03 3.831704e+07
1.047831e+02 5.910035e+03 3.700333e+07
1.060899e+02 5.705267e+03 3.573466e+07
1.074131e+02 5.507594e+03 3.450949e+07
1.087527e+02 5.316772e+03 3.332633e+07
1.101091e+02 5.132561e+03 3.218373e+07
1.114824e+02 4.957074e+03 3.108030e+07
1.128728e+02 4.788910e+03 3.001470e+07
1.142805e+02 4.626452e+03 2.898564e+07
1.157058e+02 4.469506e+03 2.799186e+07
1.171489e+02 4.318667e+03 2.703216e+07
1.186100e+02 4.173070e+03 2.610535e+07
1.200893e+02 4.032382e+03 2.521032e+07
1.215870e+02 3.896436e+03 2.434598e+07
1.231035e+02 3.765074e+03 2.351127e+07
1.246388e+02 3.638140e+03 2.270519e+07
1.261933e+02 3.515486e+03 2.192673e+07
1.277672e+02 3.396967e+03 2.117497e+07
1.293607e+02 3.282444e+03 2.044898e+07
1.309741e+02 3.171782e+03 1.974788e+07
1.326076e+02 3.064850e+03 1.907082e+07
1.342615e+02 2.961524e+03 1.841698e+07
1.359360e+02 2.861681e+03 1.778555e+07
1.376314e+02 2.765204e+03 1.717576e+07
1.393479e+02 2.671763e+03 1.658689e+07
1.410858e+02 2.581429e+03 1.601820e+07
1.428455e+02 2.492641e+03 1.546902e+07
1.446270e+02 2.406585e+03 1.493866e+07
1.464308e+02 2.323499e+03 1.442648e+07
1.482571e+02 2.243338e+03 1.393187e+07
1.501062e+02 2.166305e+03 1.345421e+07
1.519783e+02 2.091917e+03 1.299293e+07
1.538738e+02 2.021336e+03 1.254747e+07
1.557929e+02 1.953217e+03 1.211727e+07
1.577359e+02 1.885717e+03 1.170183e+07
1.597032e+02 1.819652e+03 1.130063e+07
1.616950e+02 1.755902e+03 1.091319e+07
1.637117e+02 1.694642e+03 1.053903e+07
1.657535e+02 1.636020e+03 1.017769e+07
1.678208e+02 1.579426e+03 9.828749e+06
1.699138e+02 1.524790e+03 9.491768e+06
1.720330e+02 1.472044e+03 9.166341e+06
1.741786e+02 1.421123e+03 8.852071e+06
1.763509e+02 1.371963e+03 8.548576e+06
1.785504e+02 1.324504e+03 8.255487e+06
1.807772e+02 1.278686e+03 7.972446e+06
1.830319e+02 1.234492e+03 7.699109e+06
1.853147e+02 1.191872e+03 7.435144e+06
1.876259e+02 1.150724e+03 7.180228e+06
1.899660e+02 1.110996e+03 6.934053e+06
1.923352e+02 1.072640e+03 6.696318e+06
1.947340e+02 1.035609e+03 6.466733e+06
1.971628e+02 9.998551e+02 6.245020e+06
1.996218e+02 9.653361e+02 6.030908e+06
2.021114e+02 9.320089e+02 5.824138e+06
2.046322e+02 8.998322e+02 5.624456e+06
2.071843e+02 8.687664e+02 5.431621e+06
2.097683e+02 8.387731e+02 5.245397e+06
2.123846e+02 8.098153e+02 5.065557e+06
2.150334e+02 7.818741e+02 4.891884e+06
2.177153e+02 7.549288e+02 4.724165e+06
2.204307e+02 7.289121e+02 4.562196e+06
2.231799e+02 7.037920e+02 4.405780e+06
2.259634e+02 6.795377e+02 4.254727e+06
2.287816e+02 6.561191e+02 4.108853e+06
2.316349e+02 6.335077e+02 3.967981e+06
2.345239e+02 6.116755e+02 3.831938e+06
2.374489e+02 5.905528e+02 3.700559e+06
2.404103e+02 5.699706e+02 3.573685e+06
2.434087e+02 5.501058e+02 3.451160e+06
2.464445e+02 5.309333e+02 3.332837e+06
2.495182e+02 5.123799e+02 3.218570e+06
2.526302e+02 4.943558e+02 3.108221e+06
2.557810e+02 4.769659e+02 3.001655e+06
2.589711e+02 4.607657e+02 2.898743e+06
2.622009e+02 4.446405e+02 2.799359e+06
2.654711e+02 4.291439e+02 2.703383e+06
2.687821e+02 4.141874e+02 2.610697e+06
2.721343e+02 3.997521e+02 2.521189e+06
2.755284e+02 3.858995e+02 2.434749e+06
2.789647e+02 3.726150e+02 2.351274e+06
2.824440e+02 3.597879e+02 2.270660e+06
2.859666e+02 3.474024e+02 2.192810e+06
2.895332e+02 3.354433e+02 2.117629e+06
2.931443e+02 3.238959e+02 2.045009e+06
2.968003e+02 3.127460e+02 1.974861e+06
3.005020e+02 3.020062e+02 1.907119e+06
3.042499e+02 2.915880e+02 1.841701e+06
3.080445e+02 2.813861e+02 1.778526e+06
3.118864e+02 2.715412e+02 1.717519e+06
3.157763e+02 2.621104e+02 1.658604e+06
3.197146e+02 2.531685e+02 1.601711e+06
3.237021e+02 2.445374e+02 1.546768e+06
3.277393e+02 2.362400e+02 1.493711e+06
3.318269e+02 2.282242e+02 1.442473e+06
3.359654e+02 2.204804e+02 1.392994e+06
3.401556e+02 2.129993e+02 1.345211e+06
3.443980e+02 2.057030e+02 1.299067e+06
3.486933e+02 1.986518e+02 1.254507e+06
3.530422e+02 1.918423e+02 1.211474e+06
3.574453e+02 1.852662e+02 1.169918e+06
3.619034e+02 1.788456e+02 1.129787e+06
3.664171e+02 1.726451e+02 1.091033e+06
3.709870e+02 1.666634e+02 1.053609e+06
3.756140e+02 1.609703e+02 1.017468e+06
3.802986e+02 1.554716e+02 9.825664e+05
3.850417e+02 1.501609e+02 9.488623e+05
3.898439e+02 1.450315e+02 9.163144e+05
3.947060e+02 1.400681e+02 8.848829e+05
3.996288e+02 1.352500e+02 8.545296e+05
4.046130e+02 1.305627e+02 8.252174e+05
4.096593e+02 1.260096e+02 7.969108e+05
4.147686e+02 1.216300e+02 7.695751e+05
4.199416e+02 1.174094e+02 7.431771e+05
4.251791e+02 1.133354e+02 7.176846e+05
4.304819e+02 1.094129e+02 6.930666e+05
4.358509e+02 1.057042e+02 6.692930e+05
4.412868e+02 1.021343e+02 6.463349e+05
4.467905e+02 9.868774e+01 6.241643e+05
4.523629e+02 9.530039e+01 6.027542e+05
4.580047e+02 9.202192e+01 5.820785e+05
4.637170e+02 8.885624e+01 5.621120e+05
4.695004e+02 8.580759e+01 5.428305e+05
4.753560e+02 8.288749e+01 5.242103e+05
4.812847e+02 8.006677e+01 5.062288e+05
4.872873e+02 7.734205e+01 4.888642e+05
4.933647e+02 7.471005e+01 4.720952e+05
4.995179e+02 7.214729e+01 4.559014e+05
5.057479e+02 6.966901e+01 4.402631e+05
5.120556e+02 6.727585e+01 4.251612e+05
5.184420e+02 6.496491e+01 4.105773e+05
5.249080e+02 6.273334e+01 3.964937e+05
5.314546e+02 6.057843e+01 3.828932e+05
5.380829e+02 5.849754e+01 3.697592e+05
5.447939e+02 5.648954e+01 3.570758e+05
5.515885e+02 5.455199e+01 3.448274e+05
5.584679e+02 5.268343e+01 3.329991e+05
5.654331e+02 5.088118e+01 3.215766e+05
5.724852e+02 4.912087e+01 3.105459e+05
5.796252e+02 4.743723e+01 2.998936e+05
5.868543e+02 4.582538e+01 2.896067e+05
5.941736e+02 4.424896e+01 2.796726e+05
6.015841e+02 4.272760e+01 2.700793e+05
6.090870e+02 4.126207e+01 2.608151e+05
6.166836e+02 3.984681e+01 2.518686e+05
6.243748e+02 3.848009e+01 2.432291e+05
6.321620e+02 3.716026e+01 2.348859e+05
6.400463e+02 3.588569e+01 2.268288e+05
6.480290e+02 3.465483e+01 2.190482e+05
6.561112e+02 3.346620e+01 2.115344e+05
6.642942e+02 3.231833e+01 2.042784e+05
6.725793e+02 3.120984e+01 1.972713e+05
6.809677e+02 3.013936e+01 1.905045e+05
6.894607e+02 2.910561e+01 1.839698e+05
6.980596e+02 2.810731e+01 1.776593e+05
7.067658e+02 2.714325e+01 1.715653e+05
7.155806e+02 2.621226e+01 1.656803e+05
7.245053e+02 2.532172e+01 1.599972e+05
7.335413e+02 2.445691e+01 1.545090e+05
7.426901e+02 2.362522e+01 1.492090e+05
7.519529e+02 2.282181e+01 1.440909e+05
7.613312e+02 2.204572e+01 1.391483e+05
7.708265e+02 2.129603e+01 1.343753e+05
7.804403e+02 2.057183e+01 1.297660e+05
7.901739e+02 1.987226e+01 1.253148e+05
8.000290e+02 1.919647e+01 1.210162e+05
8.100069e+02 1.854367e+01 1.168652e+05
8.201093e+02 1.791329e+01 1.128565e+05
8.303377e+02 1.730504e+01 1.089853e+05
8.406937e+02 1.671149e+01 1.052469e+05
8.511788e+02 1.613755e+01 1.016368e+05
8.617947e+02 1.558331e+01 9.815046e+04
8.725430e+02 1.505226e+01 9.478373e+04
8.834253e+02 1.454132e+01 9.153248e+04
8.944434e+02 1.404772e+01 8.839276e+04
9.055989e+02 1.357088e+01 8.536073e+04
9.168935e+02 1.310905e+01 8.243271e+04
9.283290e+02 1.265267e+01 7.960513e+04
9.399071e+02 1.221257e+01 7.687454e+04
9.516296e+02 1.178778e+01 7.423761e+04
9.634983e+02 1.137849e+01 7.169113e+04
9.755150e+02 1.098837e+01 6.923201e+04
9.876816e+02 1.061185e+01 6.685723e+04
1.000000e+03 1.024880e+01 6.456392e+04
