# Energy(MeV) Phi16_Planar Phi84_Planar
6.950760e+02 1.831477e+02 2.556988e+02
7.066635e+02 1.731311e+02 2.421064e+02
7.184441e+02 1.637550e+02 2.292206e+02
7.304211e+02 1.548969e+02 2.170365e+02
7.425979e+02 1.464505e+02 2.056691e+02
7.549776e+02 1.384401e+02 1.948441e+02
7.675636e+02 1.308262e+02 1.846122e+02
7.803595e+02 1.236336e+02 1.749319e+02
7.933688e+02 1.168877e+02 1.657624e+02
8.065948e+02 1.104511e+02 1.570769e+02
8.200414e+02 1.043828e+02 1.487794e+02
8.337122e+02 9.861969e+01 1.409929e+02
8.476108e+02 9.323084e+01 1.334946e+02
8.617412e+02 8.805060e+01 1.264515e+02
8.761071e+02 8.323365e+01 1.198178e+02
8.907125e+02 7.871211e+01 1.136413e+02
9.055614e+02 7.440748e+01 1.076149e+02
9.206578e+02 7.031797e+01 1.019577e+02
9.360059e+02 6.646772e+01 9.661679e+01
9.516099e+02 6.283959e+01 9.155098e+01
9.674740e+02 5.940416e+01 8.675078e+01
9.836026e+02 5.615003e+01 8.217893e+01
1.000000e+03 5.308454e+01 7.788427e+01
