# Energy(MeV) Phi16 Phi84
8.041722e+01 1.166552e+05 3.119010e+06
8.202918e+01 1.035880e+05 2.961855e+06
8.367345e+01 9.184081e+04 2.820183e+06
8.535068e+01 8.129594e+04 2.670413e+06
8.706153e+01 7.184479e+04 2.533486e+06
8.880667e+01 6.338708e+04 2.406997e+06
9.058679e+01 5.868516e+04 2.283677e+06
9.240260e+01 5.507224e+04 2.169455e+06
9.425480e+01 5.207664e+04 2.057417e+06
9.614413e+01 4.943679e+04 1.948644e+06
9.807133e+01 4.498270e+04 1.852112e+06
1.000372e+02 4.003378e+04 1.760380e+06
1.020424e+02 3.712613e+04 1.671754e+06
1.040878e+02 3.512141e+04 1.585973e+06
1.061743e+02 3.326780e+04 1.504152e+06
1.083025e+02 2.970037e+04 1.426114e+06
1.104734e+02 2.729068e+04 1.352605e+06
1.126879e+02 2.561178e+04 1.281899e+06
1.149467e+02 2.431815e+04 1.214094e+06
1.172508e+02 2.308514e+04 1.151512e+06
1.196011e+02 2.104137e+04 1.092542e+06
1.219985e+02 1.904311e+04 1.036946e+06
1.244439e+02 1.805960e+04 9.832686e+05
1.269384e+02 1.719231e+04 9.323072e+05
1.294828e+02 1.636448e+04 8.827630e+05
1.320783e+02 1.557438e+04 8.370731e+05
1.347258e+02 1.482037e+04 7.941803e+05
1.374264e+02 1.410088e+04 7.533018e+05
1.401811e+02 1.341438e+04 7.137110e+05
1.429910e+02 1.275944e+04 6.772184e+05
1.458573e+02 1.138271e+04 6.415201e+05
1.487810e+02 1.028701e+04 6.074247e+05
1.517633e+02 9.152134e+03 5.754150e+05
1.548053e+02 8.690432e+03 5.442307e+05
1.579084e+02 8.270152e+03 5.146288e+05
1.610737e+02 7.869278e+03 4.868871e+05
1.643024e+02 7.370329e+03 4.615098e+05
1.675958e+02 6.919999e+03 4.361322e+05
1.709552e+02 6.547054e+03 4.127694e+05
1.743820e+02 6.212178e+03 3.906189e+05
1.778775e+02 5.893688e+03 3.702402e+05
1.814430e+02 5.565580e+03 3.505382e+05
1.850801e+02 5.097489e+03 3.315469e+05
1.887900e+02 4.509703e+03 3.136298e+05
1.925743e+02 3.996171e+03 2.964026e+05
1.964344e+02 3.781510e+03 2.804292e+05
2.003719e+02 3.570655e+03 2.640971e+05
2.043883e+02 3.374596e+03 2.494585e+05
2.084853e+02 3.088205e+03 2.357360e+05
2.126644e+02 2.924328e+03 2.227921e+05
2.169272e+02 2.770996e+03 2.104063e+05
2.212755e+02 2.625186e+03 1.989392e+05
2.257109e+02 2.486548e+03 1.880391e+05
2.302353e+02 2.354747e+03 1.776808e+05
2.348503e+02 2.229466e+03 1.677212e+05
2.395579e+02 2.011874e+03 1.579642e+05
2.443598e+02 1.871231e+03 1.487763e+05
2.492580e+02 1.692709e+03 1.404795e+05
2.542544e+02 1.521290e+03 1.322945e+05
2.593509e+02 1.442451e+03 1.246911e+05
2.645495e+02 1.367490e+03 1.177319e+05
2.698524e+02 1.296223e+03 1.112078e+05
2.752616e+02 1.228475e+03 1.048850e+05
2.807792e+02 1.164079e+03 9.903011e+04
2.864074e+02 1.098935e+03 9.342409e+04
2.921484e+02 9.977074e+02 8.807005e+04
2.980045e+02 8.967149e+02 8.290607e+04
3.039780e+02 7.703851e+02 7.794340e+04
3.100712e+02 6.605978e+02 7.332551e+04
3.162865e+02 5.734203e+02 6.911453e+04
3.226265e+02 5.138753e+02 6.509774e+04
3.290935e+02 4.748817e+02 6.131512e+04
3.356901e+02 4.323053e+02 5.765596e+04
3.424190e+02 3.708180e+02 5.424281e+04
3.492828e+02 3.245457e+02 5.097476e+04
3.562841e+02 2.715545e+02 4.788488e+04
3.634258e+02 2.265938e+02 4.505701e+04
3.707107e+02 1.885494e+02 4.218719e+04
3.781415e+02 1.623750e+02 3.957109e+04
3.857213e+02 1.435206e+02 3.707553e+04
3.934531e+02 1.267441e+02 3.487066e+04
4.013398e+02 1.118267e+02 3.278996e+04
4.093847e+02 9.862463e+01 3.082654e+04
4.175907e+02 8.689647e+01 2.899964e+04
4.259613e+02 7.653215e+01 2.722819e+04
4.344997e+02 6.824837e+01 2.548282e+04
4.432092e+02 6.079257e+01 2.379987e+04
4.520933e+02 5.409086e+01 2.231622e+04
4.611555e+02 4.807498e+01 2.092732e+04
4.703993e+02 4.268199e+01 1.962775e+04
4.798284e+02 3.612717e+01 1.837067e+04
4.894465e+02 3.121129e+01 1.720169e+04
4.992574e+02 2.866254e+01 1.611411e+04
5.092650e+02 2.489977e+01 1.506474e+04
5.194732e+02 2.135109e+01 1.408679e+04
5.298860e+02 1.730893e+01 1.314289e+04
5.405075e+02 1.398575e+01 1.228359e+04
5.513420e+02 1.126258e+01 1.147213e+04
5.623936e+02 9.038547e+00 1.072551e+04
5.736667e+02 7.249378e+00 1.003371e+04
5.851658e+02 5.898863e+00 9.365162e+03
5.968954e+02 4.798556e+00 8.751144e+03
6.088601e+02 4.064634e+00 8.162267e+03
6.210647e+02 3.243477e+00 7.623845e+03
6.335139e+02 2.547008e+00 7.119423e+03
6.462126e+02 1.992098e+00 6.629839e+03
6.591659e+02 1.551733e+00 6.171209e+03
6.723788e+02 1.203689e+00 5.746754e+03
6.858566e+02 9.297487e-01 5.332847e+03
6.996046e+02 7.150466e-01 4.946448e+03
7.136281e+02 5.474984e-01 4.603687e+03
7.279327e+02 4.173233e-01 4.280206e+03
7.425240e+02 3.166390e-01 3.976095e+03
7.574079e+02 2.391213e-01 3.687453e+03
7.725901e+02 1.797187e-01 3.412558e+03
7.880766e+02 1.344150e-01 3.167884e+03
8.038735e+02 1.000321e-01 2.941123e+03
8.199871e+02 7.406707e-02 2.728265e+03
8.364237e+02 5.455825e-02 2.533776e+03
8.531897e+02 3.997610e-02 2.346385e+03
8.702918e+02 2.913393e-02 2.171022e+03
8.877368e+02 2.111590e-02 2.013565e+03
9.055314e+02 1.521893e-02 1.859865e+03
9.236827e+02 1.090621e-02 1.719691e+03
9.421978e+02 7.770149e-03 1.589622e+03
9.610841e+02 5.503002e-03 1.466662e+03
9.803490e+02 3.879917e-03 1.356180e+03
1.000000e+03 2.723156e-03 1.254215e+03
