# Energy(MeV) Phi16 Phi84
1.741555e+02 2.935601e+03 4.415302e+03
1.763752e+02 2.836080e+03 4.268084e+03
1.786233e+02 2.740059e+03 4.125138e+03
1.809000e+02 2.647289e+03 3.983665e+03
1.832057e+02 2.557660e+03 3.847000e+03
1.855408e+02 2.469658e+03 3.717089e+03
1.879056e+02 2.387374e+03 3.591139e+03
1.903007e+02 2.305577e+03 3.470544e+03
1.927262e+02 2.226136e+03 3.353824e+03
1.951826e+02 2.150440e+03 3.240943e+03
1.976704e+02 2.078853e+03 3.131749e+03
2.001899e+02 2.009709e+03 3.025721e+03
2.027415e+02 1.941666e+03 2.924403e+03
2.053256e+02 1.874988e+03 2.825555e+03
2.079426e+02 1.810220e+03 2.729945e+03
2.105930e+02 1.747691e+03 2.637529e+03
2.132772e+02 1.687321e+03 2.548390e+03
2.159956e+02 1.629037e+03 2.462130e+03
2.187486e+02 1.572766e+03 2.378771e+03
2.215367e+02 1.519009e+03 2.298233e+03
2.243604e+02 1.467193e+03 2.220283e+03
2.272201e+02 1.417322e+03 2.145369e+03
2.301162e+02 1.369484e+03 2.072893e+03
2.330492e+02 1.323443e+03 2.003311e+03
2.360196e+02 1.278949e+03 1.936246e+03
2.390278e+02 1.235952e+03 1.870855e+03
2.420744e+02 1.194400e+03 1.807605e+03
2.451599e+02 1.154245e+03 1.746493e+03
2.482846e+02 1.115440e+03 1.687448e+03
2.514492e+02 1.077081e+03 1.630399e+03
2.546542e+02 1.039666e+03 1.575278e+03
2.578999e+02 1.003615e+03 1.522089e+03
2.611871e+02 9.689353e+02 1.470836e+03
2.645161e+02 9.363052e+02 1.420838e+03
2.678876e+02 9.048745e+02 1.372722e+03
2.713020e+02 8.745157e+02 1.325960e+03
2.747600e+02 8.451754e+02 1.281034e+03
2.782620e+02 8.161851e+02 1.237777e+03
2.818087e+02 7.876470e+02 1.195939e+03
2.854006e+02 7.601070e+02 1.155559e+03
2.890383e+02 7.335300e+02 1.116520e+03
2.927223e+02 7.083579e+02 1.078709e+03
2.964533e+02 6.841500e+02 1.042136e+03
3.002318e+02 6.608004e+02 1.006845e+03
3.040585e+02 6.378862e+02 9.731919e+02
3.079340e+02 6.160358e+02 9.402967e+02
3.118588e+02 5.947721e+02 9.086147e+02
